"","Units","scenario","year","market","value"
"19524","1990$/tC","Welfare_20constraint",2090,"South America_SouthernCO2_LUC",32.1942
"19525","1990$/tC","Welfare_20constraint",2090,"South AsiaCO2",16.1891
"19526","1990$/tC","Welfare_20constraint",2090,"South AsiaCO2_FUG",16.1891
"19527","1990$/tC","Welfare_20constraint",2090,"South AsiaCO2_LUC",32.1942
"19528","1990$/tC","Welfare_20constraint",2090,"South KoreaCO2",94.191
"19529","1990$/tC","Welfare_20constraint",2090,"South KoreaCO2_FUG",94.191
"19530","1990$/tC","Welfare_20constraint",2090,"South KoreaCO2_LUC",32.1942
"19531","1990$/tC","Welfare_20constraint",2090,"Southeast AsiaCO2",29.8026
"19532","1990$/tC","Welfare_20constraint",2090,"Southeast AsiaCO2_FUG",29.8026
"19533","1990$/tC","Welfare_20constraint",2090,"Southeast AsiaCO2_LUC",32.1942
"19534","1990$/tC","Welfare_20constraint",2090,"TaiwanCO2",48.1993
"19535","1990$/tC","Welfare_20constraint",2090,"TaiwanCO2_FUG",48.1993
"19536","1990$/tC","Welfare_20constraint",2090,"TaiwanCO2_LUC",32.1942
"19537","1990$/tC","Welfare_20constraint",2090,"USACO2",94.9269
"19538","1990$/tC","Welfare_20constraint",2090,"USACO2_FUG",94.9269
"19539","1990$/tC","Welfare_20constraint",2090,"USACO2_LUC",32.1942
"19540","1990$/tC","Welfare_20constraint",2090,"globalCO2_TOTAL",36.7934
"19541","1990$/tC","Welfare_20constraint",2095,"Africa_EasternCO2",15.9692
"19542","1990$/tC","Welfare_20constraint",2095,"Africa_EasternCO2_FUG",15.9692
"19543","1990$/tC","Welfare_20constraint",2095,"Africa_EasternCO2_LUC",34.0254
"19544","1990$/tC","Welfare_20constraint",2095,"Africa_NorthernCO2",25.4056
"19545","1990$/tC","Welfare_20constraint",2095,"Africa_NorthernCO2_FUG",25.4056
"19546","1990$/tC","Welfare_20constraint",2095,"Africa_NorthernCO2_LUC",34.0254
"19547","1990$/tC","Welfare_20constraint",2095,"Africa_SouthernCO2",17.421
"19548","1990$/tC","Welfare_20constraint",2095,"Africa_SouthernCO2_FUG",17.421
"19549","1990$/tC","Welfare_20constraint",2095,"Africa_SouthernCO2_LUC",34.0254
"19550","1990$/tC","Welfare_20constraint",2095,"Africa_WesternCO2",23.9539
"19551","1990$/tC","Welfare_20constraint",2095,"Africa_WesternCO2_FUG",23.9539
"19552","1990$/tC","Welfare_20constraint",2095,"Africa_WesternCO2_LUC",34.0254
"19553","1990$/tC","Welfare_20constraint",2095,"ArgentinaCO2",37.0196
"19554","1990$/tC","Welfare_20constraint",2095,"ArgentinaCO2_FUG",37.0196
"19555","1990$/tC","Welfare_20constraint",2095,"ArgentinaCO2_LUC",34.0254
"19556","1990$/tC","Welfare_20constraint",2095,"Australia_NZCO2",125.576
"19557","1990$/tC","Welfare_20constraint",2095,"Australia_NZCO2_FUG",125.576
"19558","1990$/tC","Welfare_20constraint",2095,"Australia_NZCO2_LUC",34.0254
"19559","1990$/tC","Welfare_20constraint",2095,"BrazilCO2",39.1972
"19560","1990$/tC","Welfare_20constraint",2095,"BrazilCO2_FUG",39.1972
"19561","1990$/tC","Welfare_20constraint",2095,"BrazilCO2_LUC",34.0254
"19562","1990$/tC","Welfare_20constraint",2095,"CanadaCO2",108.518
"19563","1990$/tC","Welfare_20constraint",2095,"CanadaCO2_FUG",108.518
"19564","1990$/tC","Welfare_20constraint",2095,"CanadaCO2_LUC",34.0254
"19565","1990$/tC","Welfare_20constraint",2095,"Central America and CaribbeanCO2",32.3014
"19566","1990$/tC","Welfare_20constraint",2095,"Central America and CaribbeanCO2_FUG",32.3014
"19567","1990$/tC","Welfare_20constraint",2095,"Central America and CaribbeanCO2_LUC",34.0254
"19568","1990$/tC","Welfare_20constraint",2095,"Central AsiaCO2",24.6797
"19569","1990$/tC","Welfare_20constraint",2095,"Central AsiaCO2_FUG",24.6797
"19570","1990$/tC","Welfare_20constraint",2095,"Central AsiaCO2_LUC",34.0254
"19571","1990$/tC","Welfare_20constraint",2095,"ChinaCO2",40.286
"19572","1990$/tC","Welfare_20constraint",2095,"ChinaCO2_FUG",40.286
"19573","1990$/tC","Welfare_20constraint",2095,"ChinaCO2_LUC",34.0254
"19574","1990$/tC","Welfare_20constraint",2095,"ColombiaCO2",40.649
"19575","1990$/tC","Welfare_20constraint",2095,"ColombiaCO2_FUG",40.649
"19576","1990$/tC","Welfare_20constraint",2095,"ColombiaCO2_LUC",34.0254
"19577","1990$/tC","Welfare_20constraint",2095,"EU-12CO2",63.514
"19578","1990$/tC","Welfare_20constraint",2095,"EU-12CO2_FUG",63.514
"19579","1990$/tC","Welfare_20constraint",2095,"EU-12CO2_LUC",34.0254
"19580","1990$/tC","Welfare_20constraint",2095,"EU-15CO2",108.518
"19581","1990$/tC","Welfare_20constraint",2095,"EU-15CO2_FUG",108.518
"19582","1990$/tC","Welfare_20constraint",2095,"EU-15CO2_LUC",34.0254
"19583","1990$/tC","Welfare_20constraint",2095,"Europe_EasternCO2",21.0504
"19584","1990$/tC","Welfare_20constraint",2095,"Europe_EasternCO2_FUG",21.0504
"19585","1990$/tC","Welfare_20constraint",2095,"Europe_EasternCO2_LUC",34.0254
"19586","1990$/tC","Welfare_20constraint",2095,"Europe_Non_EUCO2",51.5371
"19587","1990$/tC","Welfare_20constraint",2095,"Europe_Non_EUCO2_FUG",51.5371
"19588","1990$/tC","Welfare_20constraint",2095,"Europe_Non_EUCO2_LUC",34.0254
"19589","1990$/tC","Welfare_20constraint",2095,"European Free Trade AssociationCO2",191.268
"19590","1990$/tC","Welfare_20constraint",2095,"European Free Trade AssociationCO2_FUG",191.268
"19591","1990$/tC","Welfare_20constraint",2095,"European Free Trade AssociationCO2_LUC",34.0254
"19592","1990$/tC","Welfare_20constraint",2095,"IndiaCO2",21.7762
"19593","1990$/tC","Welfare_20constraint",2095,"IndiaCO2_FUG",21.7762
"19594","1990$/tC","Welfare_20constraint",2095,"IndiaCO2_LUC",34.0254
"19595","1990$/tC","Welfare_20constraint",2095,"IndonesiaCO2",38.8343
"19596","1990$/tC","Welfare_20constraint",2095,"IndonesiaCO2_FUG",38.8343
"19597","1990$/tC","Welfare_20constraint",2095,"IndonesiaCO2_LUC",34.0254
"19598","1990$/tC","Welfare_20constraint",2095,"JapanCO2",113.599
"19599","1990$/tC","Welfare_20constraint",2095,"JapanCO2_FUG",113.599
"19600","1990$/tC","Welfare_20constraint",2095,"JapanCO2_LUC",34.0254
"19601","1990$/tC","Welfare_20constraint",2095,"MexicoCO2",45.3672
"19602","1990$/tC","Welfare_20constraint",2095,"MexicoCO2_FUG",45.3672
"19603","1990$/tC","Welfare_20constraint",2095,"MexicoCO2_LUC",34.0254
"19604","1990$/tC","Welfare_20constraint",2095,"Middle EastCO2",34.1161
"19605","1990$/tC","Welfare_20constraint",2095,"Middle EastCO2_FUG",34.1161
"19606","1990$/tC","Welfare_20constraint",2095,"Middle EastCO2_LUC",34.0254
"19607","1990$/tC","Welfare_20constraint",2095,"PakistanCO2",13.0657
"19608","1990$/tC","Welfare_20constraint",2095,"PakistanCO2_FUG",13.0657
"19609","1990$/tC","Welfare_20constraint",2095,"PakistanCO2_LUC",34.0254
"19610","1990$/tC","Welfare_20constraint",2095,"RussiaCO2",38.4713
"19611","1990$/tC","Welfare_20constraint",2095,"RussiaCO2_FUG",38.4713
"19612","1990$/tC","Welfare_20constraint",2095,"RussiaCO2_LUC",34.0254
"19613","1990$/tC","Welfare_20constraint",2095,"South AfricaCO2",30.4867
"19614","1990$/tC","Welfare_20constraint",2095,"South AfricaCO2_FUG",30.4867
"19615","1990$/tC","Welfare_20constraint",2095,"South AfricaCO2_LUC",34.0254
"19616","1990$/tC","Welfare_20constraint",2095,"South America_NorthernCO2",13.0657
"19617","1990$/tC","Welfare_20constraint",2095,"South America_NorthernCO2_FUG",13.0657
"19618","1990$/tC","Welfare_20constraint",2095,"South America_NorthernCO2_LUC",34.0254
"19619","1990$/tC","Welfare_20constraint",2095,"South America_SouthernCO2",41.7378
"19620","1990$/tC","Welfare_20constraint",2095,"South America_SouthernCO2_FUG",41.7378
"19621","1990$/tC","Welfare_20constraint",2095,"South America_SouthernCO2_LUC",34.0254
"19622","1990$/tC","Welfare_20constraint",2095,"South AsiaCO2",17.058
"19623","1990$/tC","Welfare_20constraint",2095,"South AsiaCO2_FUG",17.058
"19624","1990$/tC","Welfare_20constraint",2095,"South AsiaCO2_LUC",34.0254
"19625","1990$/tC","Welfare_20constraint",2095,"South KoreaCO2",90.3714
"19626","1990$/tC","Welfare_20constraint",2095,"South KoreaCO2_FUG",90.3714
"19627","1990$/tC","Welfare_20constraint",2095,"South KoreaCO2_LUC",34.0254
"19628","1990$/tC","Welfare_20constraint",2095,"Southeast AsiaCO2",29.7609
"19629","1990$/tC","Welfare_20constraint",2095,"Southeast AsiaCO2_FUG",29.7609
"19630","1990$/tC","Welfare_20constraint",2095,"Southeast AsiaCO2_LUC",34.0254
"19631","1990$/tC","Welfare_20constraint",2095,"TaiwanCO2",44.2783
"19632","1990$/tC","Welfare_20constraint",2095,"TaiwanCO2_FUG",44.2783
"19633","1990$/tC","Welfare_20constraint",2095,"TaiwanCO2_LUC",34.0254
"19634","1990$/tC","Welfare_20constraint",2095,"USACO2",88.9196
"19635","1990$/tC","Welfare_20constraint",2095,"USACO2_FUG",88.9196
"19636","1990$/tC","Welfare_20constraint",2095,"USACO2_LUC",34.0254
"19637","1990$/tC","Welfare_20constraint",2095,"globalCO2_TOTAL",36.2937
"19638","1990$/tC","Welfare_20constraint",2100,"Africa_EasternCO2",17.6501
"19639","1990$/tC","Welfare_20constraint",2100,"Africa_EasternCO2_FUG",17.6501
"19640","1990$/tC","Welfare_20constraint",2100,"Africa_EasternCO2_LUC",36.771
"19641","1990$/tC","Welfare_20constraint",2100,"Africa_NorthernCO2",26.1074
"19642","1990$/tC","Welfare_20constraint",2100,"Africa_NorthernCO2_FUG",26.1074
"19643","1990$/tC","Welfare_20constraint",2100,"Africa_NorthernCO2_LUC",36.771
"19644","1990$/tC","Welfare_20constraint",2100,"Africa_SouthernCO2",19.1209
"19645","1990$/tC","Welfare_20constraint",2100,"Africa_SouthernCO2_FUG",19.1209
"19646","1990$/tC","Welfare_20constraint",2100,"Africa_SouthernCO2_LUC",36.771
"19647","1990$/tC","Welfare_20constraint",2100,"Africa_WesternCO2",25.7397
"19648","1990$/tC","Welfare_20constraint",2100,"Africa_WesternCO2_FUG",25.7397
"19649","1990$/tC","Welfare_20constraint",2100,"Africa_WesternCO2_LUC",36.771
"19650","1990$/tC","Welfare_20constraint",2100,"ArgentinaCO2",36.771
"19651","1990$/tC","Welfare_20constraint",2100,"ArgentinaCO2_FUG",36.771
"19652","1990$/tC","Welfare_20constraint",2100,"ArgentinaCO2_LUC",36.771
"19653","1990$/tC","Welfare_20constraint",2100,"Australia_NZCO2",125.021
"19654","1990$/tC","Welfare_20constraint",2100,"Australia_NZCO2_FUG",125.021
"19655","1990$/tC","Welfare_20constraint",2100,"Australia_NZCO2_LUC",36.771
"19656","1990$/tC","Welfare_20constraint",2100,"BrazilCO2",39.7126
"19657","1990$/tC","Welfare_20constraint",2100,"BrazilCO2_FUG",39.7126
"19658","1990$/tC","Welfare_20constraint",2100,"BrazilCO2_LUC",36.771
"19659","1990$/tC","Welfare_20constraint",2100,"CanadaCO2",108.474
"19660","1990$/tC","Welfare_20constraint",2100,"CanadaCO2_FUG",108.474
"19661","1990$/tC","Welfare_20constraint",2100,"CanadaCO2_LUC",36.771
"19662","1990$/tC","Welfare_20constraint",2100,"Central America and CaribbeanCO2",33.4616
"19663","1990$/tC","Welfare_20constraint",2100,"Central America and CaribbeanCO2_FUG",33.4616
"19664","1990$/tC","Welfare_20constraint",2100,"Central America and CaribbeanCO2_LUC",36.771
"19665","1990$/tC","Welfare_20constraint",2100,"Central AsiaCO2",24.6365
"19666","1990$/tC","Welfare_20constraint",2100,"Central AsiaCO2_FUG",24.6365
"19667","1990$/tC","Welfare_20constraint",2100,"Central AsiaCO2_LUC",36.771
"19668","1990$/tC","Welfare_20constraint",2100,"ChinaCO2",39.7126
"19669","1990$/tC","Welfare_20constraint",2100,"ChinaCO2_FUG",39.7126
"19670","1990$/tC","Welfare_20constraint",2100,"ChinaCO2_LUC",36.771
"19671","1990$/tC","Welfare_20constraint",2100,"ColombiaCO2",41.5512
"19672","1990$/tC","Welfare_20constraint",2100,"ColombiaCO2_FUG",41.5512
"19673","1990$/tC","Welfare_20constraint",2100,"ColombiaCO2_LUC",36.771
"19674","1990$/tC","Welfare_20constraint",2100,"EU-12CO2",63.246
"19675","1990$/tC","Welfare_20constraint",2100,"EU-12CO2_FUG",63.246
"19676","1990$/tC","Welfare_20constraint",2100,"EU-12CO2_LUC",36.771
"19677","1990$/tC","Welfare_20constraint",2100,"EU-15CO2",108.107
"19678","1990$/tC","Welfare_20constraint",2100,"EU-15CO2_FUG",108.107
"19679","1990$/tC","Welfare_20constraint",2100,"EU-15CO2_LUC",36.771
"19680","1990$/tC","Welfare_20constraint",2100,"Europe_EasternCO2",21.3272
"19681","1990$/tC","Welfare_20constraint",2100,"Europe_EasternCO2_FUG",21.3272
"19682","1990$/tC","Welfare_20constraint",2100,"Europe_EasternCO2_LUC",36.771
"19683","1990$/tC","Welfare_20constraint",2100,"Europe_Non_EUCO2",51.847
"19684","1990$/tC","Welfare_20constraint",2100,"Europe_Non_EUCO2_FUG",51.847
"19685","1990$/tC","Welfare_20constraint",2100,"Europe_Non_EUCO2_LUC",36.771
"19686","1990$/tC","Welfare_20constraint",2100,"European Free Trade AssociationCO2",190.841
"19687","1990$/tC","Welfare_20constraint",2100,"European Free Trade AssociationCO2_FUG",190.841
"19688","1990$/tC","Welfare_20constraint",2100,"European Free Trade AssociationCO2_LUC",36.771
"19689","1990$/tC","Welfare_20constraint",2100,"IndiaCO2",22.4303
"19690","1990$/tC","Welfare_20constraint",2100,"IndiaCO2_FUG",22.4303
"19691","1990$/tC","Welfare_20constraint",2100,"IndiaCO2_LUC",36.771
"19692","1990$/tC","Welfare_20constraint",2100,"IndonesiaCO2",39.7126
"19693","1990$/tC","Welfare_20constraint",2100,"IndonesiaCO2_FUG",39.7126
"19694","1990$/tC","Welfare_20constraint",2100,"IndonesiaCO2_LUC",36.771
"19695","1990$/tC","Welfare_20constraint",2100,"JapanCO2",113.255
"19696","1990$/tC","Welfare_20constraint",2100,"JapanCO2_FUG",113.255
"19697","1990$/tC","Welfare_20constraint",2100,"JapanCO2_LUC",36.771
"19698","1990$/tC","Welfare_20constraint",2100,"MexicoCO2",46.3314
"19699","1990$/tC","Welfare_20constraint",2100,"MexicoCO2_FUG",46.3314
"19700","1990$/tC","Welfare_20constraint",2100,"MexicoCO2_LUC",36.771
"19701","1990$/tC","Welfare_20constraint",2100,"Middle EastCO2",34.197
"19702","1990$/tC","Welfare_20constraint",2100,"Middle EastCO2_FUG",34.197
"19703","1990$/tC","Welfare_20constraint",2100,"Middle EastCO2_LUC",36.771
"19704","1990$/tC","Welfare_20constraint",2100,"PakistanCO2",13.6053
"19705","1990$/tC","Welfare_20constraint",2100,"PakistanCO2_FUG",13.6053
"19706","1990$/tC","Welfare_20constraint",2100,"PakistanCO2_LUC",36.771
"19707","1990$/tC","Welfare_20constraint",2100,"RussiaCO2",37.8741
"19708","1990$/tC","Welfare_20constraint",2100,"RussiaCO2_FUG",37.8741
"19709","1990$/tC","Welfare_20constraint",2100,"RussiaCO2_LUC",36.771
"19710","1990$/tC","Welfare_20constraint",2100,"South AfricaCO2",30.5199
"19711","1990$/tC","Welfare_20constraint",2100,"South AfricaCO2_FUG",30.5199
"19712","1990$/tC","Welfare_20constraint",2100,"South AfricaCO2_LUC",36.771
"19713","1990$/tC","Welfare_20constraint",2100,"South America_NorthernCO2",13.2375
"19714","1990$/tC","Welfare_20constraint",2100,"South America_NorthernCO2_FUG",13.2375
"19715","1990$/tC","Welfare_20constraint",2100,"South America_NorthernCO2_LUC",36.771
"19716","1990$/tC","Welfare_20constraint",2100,"South America_SouthernCO2",42.6543
"19717","1990$/tC","Welfare_20constraint",2100,"South America_SouthernCO2_FUG",42.6543
"19718","1990$/tC","Welfare_20constraint",2100,"South America_SouthernCO2_LUC",36.771
"19719","1990$/tC","Welfare_20constraint",2100,"South AsiaCO2",18.3855
"19720","1990$/tC","Welfare_20constraint",2100,"South AsiaCO2_FUG",18.3855
"19721","1990$/tC","Welfare_20constraint",2100,"South AsiaCO2_LUC",36.771
"19722","1990$/tC","Welfare_20constraint",2100,"South KoreaCO2",89.3534
"19723","1990$/tC","Welfare_20constraint",2100,"South KoreaCO2_FUG",89.3534
"19724","1990$/tC","Welfare_20constraint",2100,"South KoreaCO2_LUC",36.771
"19725","1990$/tC","Welfare_20constraint",2100,"Southeast AsiaCO2",30.5199
"19726","1990$/tC","Welfare_20constraint",2100,"Southeast AsiaCO2_FUG",30.5199
"19727","1990$/tC","Welfare_20constraint",2100,"Southeast AsiaCO2_LUC",36.771
"19728","1990$/tC","Welfare_20constraint",2100,"TaiwanCO2",41.5512
"19729","1990$/tC","Welfare_20constraint",2100,"TaiwanCO2_FUG",41.5512
"19730","1990$/tC","Welfare_20constraint",2100,"TaiwanCO2_LUC",36.771
"19731","1990$/tC","Welfare_20constraint",2100,"USACO2",85.6763
"19732","1990$/tC","Welfare_20constraint",2100,"USACO2_FUG",85.6763
"19733","1990$/tC","Welfare_20constraint",2100,"USACO2_LUC",36.771
"19734","1990$/tC","Welfare_20constraint",2100,"globalCO2_TOTAL",36.771
"19735","1990$/tC","Welfare_30constraint",1975,"Africa_EasternCO2",0
"19736","1990$/tC","Welfare_30constraint",1975,"Africa_EasternCO2_FUG",0
"19737","1990$/tC","Welfare_30constraint",1975,"Africa_EasternCO2_LUC",0
"19738","1990$/tC","Welfare_30constraint",1975,"Africa_NorthernCO2",0
"19739","1990$/tC","Welfare_30constraint",1975,"Africa_NorthernCO2_FUG",0
"19740","1990$/tC","Welfare_30constraint",1975,"Africa_NorthernCO2_LUC",0
"19741","1990$/tC","Welfare_30constraint",1975,"Africa_SouthernCO2",0
"19742","1990$/tC","Welfare_30constraint",1975,"Africa_SouthernCO2_FUG",0
"19743","1990$/tC","Welfare_30constraint",1975,"Africa_SouthernCO2_LUC",0
"19744","1990$/tC","Welfare_30constraint",1975,"Africa_WesternCO2",0
"19745","1990$/tC","Welfare_30constraint",1975,"Africa_WesternCO2_FUG",0
"19746","1990$/tC","Welfare_30constraint",1975,"Africa_WesternCO2_LUC",0
"19747","1990$/tC","Welfare_30constraint",1975,"ArgentinaCO2",0
"19748","1990$/tC","Welfare_30constraint",1975,"ArgentinaCO2_FUG",0
"19749","1990$/tC","Welfare_30constraint",1975,"ArgentinaCO2_LUC",0
"19750","1990$/tC","Welfare_30constraint",1975,"Australia_NZCO2",0
"19751","1990$/tC","Welfare_30constraint",1975,"Australia_NZCO2_FUG",0
"19752","1990$/tC","Welfare_30constraint",1975,"Australia_NZCO2_LUC",0
"19753","1990$/tC","Welfare_30constraint",1975,"BrazilCO2",0
"19754","1990$/tC","Welfare_30constraint",1975,"BrazilCO2_FUG",0
"19755","1990$/tC","Welfare_30constraint",1975,"BrazilCO2_LUC",0
"19756","1990$/tC","Welfare_30constraint",1975,"CanadaCO2",0
"19757","1990$/tC","Welfare_30constraint",1975,"CanadaCO2_FUG",0
"19758","1990$/tC","Welfare_30constraint",1975,"CanadaCO2_LUC",0
"19759","1990$/tC","Welfare_30constraint",1975,"Central America and CaribbeanCO2",0
"19760","1990$/tC","Welfare_30constraint",1975,"Central America and CaribbeanCO2_FUG",0
"19761","1990$/tC","Welfare_30constraint",1975,"Central America and CaribbeanCO2_LUC",0
"19762","1990$/tC","Welfare_30constraint",1975,"Central AsiaCO2",0
"19763","1990$/tC","Welfare_30constraint",1975,"Central AsiaCO2_FUG",0
"19764","1990$/tC","Welfare_30constraint",1975,"Central AsiaCO2_LUC",0
"19765","1990$/tC","Welfare_30constraint",1975,"ChinaCO2",0
"19766","1990$/tC","Welfare_30constraint",1975,"ChinaCO2_FUG",0
"19767","1990$/tC","Welfare_30constraint",1975,"ChinaCO2_LUC",0
"19768","1990$/tC","Welfare_30constraint",1975,"ColombiaCO2",0
"19769","1990$/tC","Welfare_30constraint",1975,"ColombiaCO2_FUG",0
"19770","1990$/tC","Welfare_30constraint",1975,"ColombiaCO2_LUC",0
"19771","1990$/tC","Welfare_30constraint",1975,"EU-12CO2",0
"19772","1990$/tC","Welfare_30constraint",1975,"EU-12CO2_FUG",0
"19773","1990$/tC","Welfare_30constraint",1975,"EU-12CO2_LUC",0
"19774","1990$/tC","Welfare_30constraint",1975,"EU-15CO2",0
"19775","1990$/tC","Welfare_30constraint",1975,"EU-15CO2_FUG",0
"19776","1990$/tC","Welfare_30constraint",1975,"EU-15CO2_LUC",0
"19777","1990$/tC","Welfare_30constraint",1975,"Europe_EasternCO2",0
"19778","1990$/tC","Welfare_30constraint",1975,"Europe_EasternCO2_FUG",0
"19779","1990$/tC","Welfare_30constraint",1975,"Europe_EasternCO2_LUC",0
"19780","1990$/tC","Welfare_30constraint",1975,"Europe_Non_EUCO2",0
"19781","1990$/tC","Welfare_30constraint",1975,"Europe_Non_EUCO2_FUG",0
"19782","1990$/tC","Welfare_30constraint",1975,"Europe_Non_EUCO2_LUC",0
"19783","1990$/tC","Welfare_30constraint",1975,"European Free Trade AssociationCO2",0
"19784","1990$/tC","Welfare_30constraint",1975,"European Free Trade AssociationCO2_FUG",0
"19785","1990$/tC","Welfare_30constraint",1975,"European Free Trade AssociationCO2_LUC",0
"19786","1990$/tC","Welfare_30constraint",1975,"IndiaCO2",0
"19787","1990$/tC","Welfare_30constraint",1975,"IndiaCO2_FUG",0
"19788","1990$/tC","Welfare_30constraint",1975,"IndiaCO2_LUC",0
"19789","1990$/tC","Welfare_30constraint",1975,"IndonesiaCO2",0
"19790","1990$/tC","Welfare_30constraint",1975,"IndonesiaCO2_FUG",0
"19791","1990$/tC","Welfare_30constraint",1975,"IndonesiaCO2_LUC",0
"19792","1990$/tC","Welfare_30constraint",1975,"JapanCO2",0
"19793","1990$/tC","Welfare_30constraint",1975,"JapanCO2_FUG",0
"19794","1990$/tC","Welfare_30constraint",1975,"JapanCO2_LUC",0
"19795","1990$/tC","Welfare_30constraint",1975,"MexicoCO2",0
"19796","1990$/tC","Welfare_30constraint",1975,"MexicoCO2_FUG",0
"19797","1990$/tC","Welfare_30constraint",1975,"MexicoCO2_LUC",0
"19798","1990$/tC","Welfare_30constraint",1975,"Middle EastCO2",0
"19799","1990$/tC","Welfare_30constraint",1975,"Middle EastCO2_FUG",0
